username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Khyberman;2016-05-04 19:04;0;0;"@JuniorPenfold @bryanadams @ZacGoldsmith Racist? What do you call this guy then... http:// jacobinism.blogspot.co.uk/2016/05/labour s-impoverished-expectations.html …";;@JuniorPenfold @bryanadams @ZacGoldsmith;;"727816157747654656";https://twitter.com/Khyberman/status/727816157747654656
das_uk;2016-05-04 19:04;0;0;"Watch as Zac Goldsmith tries to appeal to Indian voters, and fails miserably (VIDEO) http://www. thecanary.co/2016/05/03/wat ch-zac-goldsmith-tries-appeal-indian-voters-fails-miserably-video/ … via @thecanarysays";;@thecanarysays;;"727816116396040192";https://twitter.com/das_uk/status/727816116396040192
davidclewis;2016-05-04 19:04;0;0;"Just shoehorning 'Yoghurt Sothoth' into a Zac Goldsmith tweet";;;;"727816099165786113";https://twitter.com/davidclewis/status/727816099165786113
stavvers;2016-05-04 19:03;11;21;"so can we get " Zac Goldsmith is the Croydon Cat Killer" trending in time for the election?";;;;"727815995444891648";https://twitter.com/stavvers/status/727815995444891648
cohendave;2016-05-04 19:03;0;0;"I notice Zac Goldsmith is only prepared to carry white drinks.";;;;"727815879140986884";https://twitter.com/cohendave/status/727815879140986884
PamCrossland;2016-05-04 19:03;0;0;"Tory Karl McCartney says tories will stamp out racism - anybody told Zac Goldsmith and David Cameron? #pmqs";;;#pmqs;"727815821632917504";https://twitter.com/PamCrossland/status/727815821632917504
ConorHDaly;2016-05-04 19:02;0;0;"@ZacGoldsmith another reason on the rapidly lengthening list of 'why not to vote Zac'";;@ZacGoldsmith;;"727815739252592640";https://twitter.com/ConorHDaly/status/727815739252592640
DaveHill;2016-05-04 19:02;11;3;"Zac Goldsmith received £46,000 linked to luxury flat developers http:// gu.com/p/4tzk9/stw";;;;"727815643899297792";https://twitter.com/DaveHill/status/727815643899297792
2018Jen;2016-05-04 19:02;0;0;". @fringesurfer @nocrossrail2 no sign of @RBKC councillors today to campaign for @ZacGoldsmith ! Where are they & why? https:// twitter.com/fringesurfer/s tatus/722360506393239552 …";;@fringesurfer @nocrossrail2 @RBKC @ZacGoldsmith;;"727815590837141506";https://twitter.com/2018Jen/status/727815590837141506
Fucked_IT;2016-05-04 19:02;0;0;"@PhiIIipBlackman @David_Cameron @ZacGoldsmith Think NSA has them via GCHQ, these boys will do as they are told. #TTIP";;@PhiIIipBlackman @David_Cameron @ZacGoldsmith;#TTIP;"727815551859437568";https://twitter.com/Fucked_IT/status/727815551859437568
JimRitchie16;2016-05-04 19:01;0;0;"http:// a.msn.com/r/2/BBsC921?a= 1&m=EN-GB … on saying that who is digging around the find these 'examples'? Are they doing this on Zac Goldsmith ? I doubt it.";;;;"727815441163403264";https://twitter.com/JimRitchie16/status/727815441163403264
dedatodd;2016-05-04 19:00;0;2;"@bryanadams @ZacGoldsmith I think you will find the candidate you mean is the @TheGreenParty candidate @sianberry";;@bryanadams @ZacGoldsmith @TheGreenParty @sianberry;;"727815262045638656";https://twitter.com/dedatodd/status/727815262045638656
richard75941061;2016-05-04 19:00;0;0;"@EcoHustler @Uber @ZacGoldsmith @Dean_Trench Black taxis had apps before uber existed. But they do spend £250,000 per month on PR.";;@EcoHustler @Uber @ZacGoldsmith @Dean_Trench;;"727815248087007232";https://twitter.com/richard75941061/status/727815248087007232
matt_teft;2016-05-04 19:00;0;0;"@George_Osborne @LSEplc @ZacGoldsmith did you fill your pockets before you left ??";;@George_Osborne @LSEplc @ZacGoldsmith;;"727815180462239744";https://twitter.com/matt_teft/status/727815180462239744
PlinyTheMundane;2016-05-04 19:00;0;0;"zac goldsmith looks like he has never performed any human activities before. It's like corporeal form baffles him.";;;;"727815138569555968";https://twitter.com/PlinyTheMundane/status/727815138569555968
asabenn;2016-05-04 19:00;1;0;"New blog: Lazy Labour is Zac Goldsmith 's only hope of getting to City Hall #LondonMayor2016 http://www. telegraph.co.uk/news/2016/05/0 4/apathy-is-zac-goldsmiths-only-hope-of-getting-into-city-hall/ … pic.twitter.com/teRfhpUmOU";;;#LondonMayor2016;"727815108840312833";https://twitter.com/asabenn/status/727815108840312833
angelneptustar;2016-05-04 19:00;0;0;"Zac has lovely manners, great rep. for us abroad. Charming, sincere, reasonable. @diGalati @ZacGoldsmith @LSEplc @BorisJohnson";;@diGalati @ZacGoldsmith @LSEplc @BorisJohnson;;"727815065508950016";https://twitter.com/angelneptustar/status/727815065508950016
RMcGeddon;2016-05-04 19:00;1;1;"@ZacGoldsmith Keeping London moving #BackZac2016 #londonmayor https://www. youtube.com/watch?v=haCGFc hZHJ8&feature=share …";;@ZacGoldsmith;#BackZac2016 #londonmayor;"727815050442985473";https://twitter.com/RMcGeddon/status/727815050442985473
Mr_S_Islam;2016-05-04 18:59;0;0;"@DrNostromo @ZacGoldsmith if @ZacGoldsmith somehow wins tomorrow, then we as society would fail.";;@DrNostromo @ZacGoldsmith @ZacGoldsmith;;"727814966741487616";https://twitter.com/Mr_S_Islam/status/727814966741487616
adrianshort;2016-05-04 18:59;0;0;"Is @ZacGoldsmith running for mayor of London or modelling for Barbour? https:// twitter.com/journodave/sta tus/727807504592310272 …";;@ZacGoldsmith;;"727814884604444672";https://twitter.com/adrianshort/status/727814884604444672
EcoHustler;2016-05-04 18:59;0;0;"I cycle so I don't like congestion. But from an eco point of view @Uber is better. Tech moves on @richard75941061 @ZacGoldsmith @Dean_Trench";;@Uber @richard75941061 @ZacGoldsmith @Dean_Trench;;"727814831890419712";https://twitter.com/EcoHustler/status/727814831890419712
uberees;2016-05-04 18:59;0;1;"@Dean_Trench I could say the same about black people 'not deserving of rides in taxis', but I won't @jdf35633 @ZacGoldsmith";;@Dean_Trench @jdf35633 @ZacGoldsmith;;"727814802165407746";https://twitter.com/uberees/status/727814802165407746
notnelgmit;2016-05-04 18:59;0;0;"@simonblackwell @bryanadams @ZacGoldsmith Zac Goldsmith : ( Everything He Does ) He Does It For Us";;@simonblackwell @bryanadams @ZacGoldsmith;;"727814789305671680";https://twitter.com/notnelgmit/status/727814789305671680
diGalati;2016-05-04 18:58;0;1;"@ZacGoldsmith @LSEplc Sir, you look like a mayor! No offence @BorisJohnson . Anyway, you welcome and.. be a good mayor! #BackZac2016 #sotrue";;@ZacGoldsmith @LSEplc @BorisJohnson;#BackZac2016 #sotrue;"727814762701201408";https://twitter.com/diGalati/status/727814762701201408
richard75941061;2016-05-04 18:58;0;0;"@EcoHustler @ZacGoldsmith @Uber @Dean_Trench Those are the facts.";;@EcoHustler @ZacGoldsmith @Uber @Dean_Trench;;"727814760100704256";https://twitter.com/richard75941061/status/727814760100704256
metro_land;2016-05-04 18:58;0;1;"*opens envelope* "How many people will be surprised later today when the Evening Standard says we should vote for Zac Goldsmith ?"";;;;"727814741830213633";https://twitter.com/metro_land/status/727814741830213633
TheDarkLazarus;2016-05-04 18:58;0;0;"@bryanadams @ZacGoldsmith @Red_UnderTheBed tell your mate he's been duped!";;@bryanadams @ZacGoldsmith @Red_UnderTheBed;;"727814738894262272";https://twitter.com/TheDarkLazarus/status/727814738894262272
richymills;2016-05-04 18:58;0;0;"Bryan Adams (off of that awful Robin Hood movie song) is backing #zacgoldsmith for #LondonMayor2016 Front page news I reckon";;;#zacgoldsmith #LondonMayor2016;"727814722163245056";https://twitter.com/richymills/status/727814722163245056
richard75941061;2016-05-04 18:58;0;0;"@EcoHustler @ZacGoldsmith @Uber @Dean_Trench Uber is a viable,cheap alternative to the bus. They're taking people off public transport.";;@EcoHustler @ZacGoldsmith @Uber @Dean_Trench;;"727814630786084869";https://twitter.com/richard75941061/status/727814630786084869
TheDarkLazarus;2016-05-04 18:58;1;2;"@bryanadams @ZacGoldsmith have you been hacked, Bryan lad?! You want English people to back a hate-filled rich boy?!";;@bryanadams @ZacGoldsmith;;"727814608992542720";https://twitter.com/TheDarkLazarus/status/727814608992542720
MrBearBull888;2016-05-04 18:58;0;0;"But @ZacGoldsmith hasn't called any one #UncleToms - Divisive Just look at Livingstone & Cor-byn laden ! https:// twitter.com/lbc/status/727 801849282236417 …";;@ZacGoldsmith;#UncleToms;"727814550884601856";https://twitter.com/MrBearBull888/status/727814550884601856
nigelwUK;2016-05-04 18:58;0;1;"At #PMQs I expect Cameron, rather than denouncing the sleazy race baiting of @ZacGoldsmith , will do his best to amplify it. Shameful.";;@ZacGoldsmith;#PMQs;"727814541543940096";https://twitter.com/nigelwUK/status/727814541543940096
Dean_Trench;2016-05-04 18:58;0;1;"@uberees @jdf35633 @ZacGoldsmith pic.twitter.com/tWxoZvEHZC";;@uberees @jdf35633 @ZacGoldsmith;;"727814536586252288";https://twitter.com/Dean_Trench/status/727814536586252288
SpursTaffy;2016-05-04 18:57;2;0;"@ZacGoldsmith @londoncabby88 U don't even know where Holborn Is U Tory Muppet";;@ZacGoldsmith @londoncabby88;;"727814521860001792";https://twitter.com/SpursTaffy/status/727814521860001792
Glorio;2016-05-04 18:57;1;1;"@bryanadams @ZacGoldsmith Bryan no";;@bryanadams @ZacGoldsmith;;"727814481011691520";https://twitter.com/Glorio/status/727814481011691520
crifferius;2016-05-04 18:57;1;1;"If you're going to avoid voting Labour tomorrow because of Livingstone, remember that Zac Goldsmith is a racist shit https:// twitter.com/dats/status/72 6711536111202305 …";;;;"727814463622107137";https://twitter.com/crifferius/status/727814463622107137
WritersofColour;2016-05-04 18:57;0;0;"@marcuswstow @ZacGoldsmith weird!";;@marcuswstow @ZacGoldsmith;;"727814439001571329";https://twitter.com/WritersofColour/status/727814439001571329
julijuxtaposed;2016-05-04 18:57;4;1;""From Enoch Powell to Boris Johnson to Zac Goldsmith , I feel the Con party exploited racism rather than opposed it" http://www. newstatesman.com/politics/stagg ers/2016/05/i-was-nothing-more-tick-box-exercise-ex-tory-candidate-shazia-awan-racism …";;;;"727814294730092545";https://twitter.com/julijuxtaposed/status/727814294730092545
richard75941061;2016-05-04 18:57;0;1;"@EcoHustler @ZacGoldsmith @Uber @Dean_Trench All of which head for central London, which is where the work is. This adds to congestion.";;@EcoHustler @ZacGoldsmith @Uber @Dean_Trench;;"727814280112910336";https://twitter.com/richard75941061/status/727814280112910336
fourfoot;2016-05-04 18:56;0;1;"@vendicepartners @KathyBurke That's Zac Goldsmith . Your smiling racist Conservative candidate for London mayor.";;@vendicepartners @KathyBurke;;"727814192988852224";https://twitter.com/fourfoot/status/727814192988852224
StephenHance1;2016-05-04 18:56;0;0;"@bryanadams @mattforde @ZacGoldsmith And everything he'll do, he'll do for you";;@bryanadams @mattforde @ZacGoldsmith;;"727814149846241280";https://twitter.com/StephenHance1/status/727814149846241280
richard75941061;2016-05-04 18:56;0;2;"@EcoHustler @ZacGoldsmith @Uber @Dean_Trench The fact is there are an extra 600 hundred uber drivers licenced for central London PER WEEK.";;@EcoHustler @ZacGoldsmith @Uber @Dean_Trench;;"727814089330855936";https://twitter.com/richard75941061/status/727814089330855936
jamiephalliday;2016-05-04 18:56;0;0;"@George_Osborne @LSEplc @ZacGoldsmith no. No he won't. And certainly not after the campaign you have been running.";;@George_Osborne @LSEplc @ZacGoldsmith;;"727814081948848128";https://twitter.com/jamiephalliday/status/727814081948848128
chriddell;2016-05-04 18:56;0;0;"@bryanadams @ZacGoldsmith shut up Bryan";;@bryanadams @ZacGoldsmith;;"727814064278245380";https://twitter.com/chriddell/status/727814064278245380
abhai_r;2016-05-04 18:55;0;1;"Go #zacgoldsmith https:// twitter.com/guidofawkes/st atus/727813025093267456 …";;;#zacgoldsmith;"727813996657643520";https://twitter.com/abhai_r/status/727813996657643520
bezoldjarisch;2016-05-04 18:55;0;0;"Zac Goldsmith received £46,000 linked to luxury flat developers http:// gu.com/p/4tzk9?CMP=Sh are_iOSApp_Other …";;;;"727813892869640193";https://twitter.com/bezoldjarisch/status/727813892869640193
ZacGate;2016-05-04 18:55;0;0;"London mayoral election 2016: British-Asians claim Zac Goldsmith is 'racist' in campaign #no2racistzac http:// buff.ly/24xlNiV";;;#no2racistzac;"727813816009003008";https://twitter.com/ZacGate/status/727813816009003008
zakigrant;2016-05-04 18:54;1;3;". @bryanadams @ZacGoldsmith Yeah but he's a massive fucking racist so, nah.";;@bryanadams @ZacGoldsmith;;"727813696249008129";https://twitter.com/zakigrant/status/727813696249008129
MirrorPolitics;2016-05-04 18:54;4;2;"So Zac Goldsmith 's #LondonMayor2016 campaign has the support of...Bryan Adams. http://www. mirror.co.uk/news/uk-news/p mqs-live-updates-david-cameron-7893564 … pic.twitter.com/7M55wsGAks";;;#LondonMayor2016;"727813679354392577";https://twitter.com/MirrorPolitics/status/727813679354392577
chandbrush;2016-05-04 18:54;0;0;"@David_Cameron @ZacGoldsmith Another millionaire who has no idea of real life just like Dave& George";;@David_Cameron @ZacGoldsmith;;"727813648794722304";https://twitter.com/chandbrush/status/727813648794722304
TheSohaibWay;2016-05-04 18:54;0;0;"@ZacGoldsmith Tomorrow when you lose and London rejects your #racist #Islamophobia #elitist #outoftouch politics. Will you please vanish!";;@ZacGoldsmith;#racist #Islamophobia #elitist #outoftouch;"727813647150530561";https://twitter.com/TheSohaibWay/status/727813647150530561
Ew_itsLaura;2016-05-04 18:54;0;0;"Legit just got a @ZacGoldsmith leaflet sent to me Your party hasn't done anything to help me so why would I vote for you #LondonMayor2016";;@ZacGoldsmith;#LondonMayor2016;"727813626581688320";https://twitter.com/Ew_itsLaura/status/727813626581688320
avoiderman;2016-05-04 18:53;0;2;"@bryanadams @ZacGoldsmith why are you supporting a racist? Shame on you. And I thought I only disliked your "music".";;@bryanadams @ZacGoldsmith;;"727813520159604736";https://twitter.com/avoiderman/status/727813520159604736
gwire;2016-05-04 18:53;0;0;"Zac Goldsmith working really hard to secure the critical Kensington and Chelsea vote.";;;;"727813505555046400";https://twitter.com/gwire/status/727813505555046400
Lean_Labour;2016-05-04 18:53;0;0;"BBC Newsnight spike embarrassing Zac Goldsmith interview on orders of Conservative Central Office. https://www. youtube.com/watch?v=i2BMaw MrIuk&feature=share …";;;;"727813502598033408";https://twitter.com/Lean_Labour/status/727813502598033408
PaytonQuinn;2016-05-04 18:53;0;0;"One of the weirdest things I've heard recently is that @bryanadams supports @ZacGoldsmith . How did those two boring circles overlap?";;@bryanadams @ZacGoldsmith;;"727813330249912320";https://twitter.com/PaytonQuinn/status/727813330249912320
mattforde;2016-05-04 18:53;0;6;"@bryanadams @ZacGoldsmith Where's this come from?";;@bryanadams @ZacGoldsmith;;"727813307676164096";https://twitter.com/mattforde/status/727813307676164096
labourmatters;2016-05-04 18:52;8;32;"@bryanadams @ZacGoldsmith when you say "environmentalist" do you really mean racist? Asking for a friend.";;@bryanadams @ZacGoldsmith;;"727813254689501184";https://twitter.com/labourmatters/status/727813254689501184
mjemson;2016-05-04 18:52;1;3;"@bryanadams @ZacGoldsmith That's a joke right? If not it says you support far right racism, inequality and ignorance.";;@bryanadams @ZacGoldsmith;;"727813198599049216";https://twitter.com/mjemson/status/727813198599049216
no1whisky;2016-05-04 18:52;0;0;"#pmqs Will you regret jumping on board Zac Goldsmith 's racist campaign when is humiliated on Thursday.";;;#pmqs;"727813192060157953";https://twitter.com/no1whisky/status/727813192060157953
SilverCgls60;2016-05-04 18:52;0;1;"@jdf35633 @ZacGoldsmith get your facts before slagging off ,no idea what you talking about.";;@jdf35633 @ZacGoldsmith;;"727813080667848704";https://twitter.com/SilverCgls60/status/727813080667848704
taigstaigs;2016-05-04 18:52;0;0;"Zac Goldsmith is not a serial Judas. @inabster @joecooknow @georgegalloway @alondonforall @ak18dar";;@inabster @joecooknow @georgegalloway @alondonforall @ak18dar;;"727813022245343233";https://twitter.com/taigstaigs/status/727813022245343233
ShaziaAwan;2016-05-04 18:51;7;15;"@OwenJones84 If me sharing my story can make just 1 person vote against the divisive campaign #zacgoldsmith has run it's worth it.";;@OwenJones84;#zacgoldsmith;"727812994818838528";https://twitter.com/ShaziaAwan/status/727812994818838528
NJav;2016-05-04 18:51;1;1;"7 things Zac Goldsmith has decided he's a big fan of this week http://www. mirror.co.uk/news/uk-news/7 -things-zac-goldsmith-decided-7893938#ICID=sharebar_twitter …";;;#ICID;"727812892473626624";https://twitter.com/NJav/status/727812892473626624
MaroAlavanja;2016-05-04 18:51;0;1;". @ZacGoldsmith je u tolikoj frci na izborima za London da posljednji tjedan, osim @BorisJohnson touraju @David_Cameron i @George_Osborne";;@ZacGoldsmith @BorisJohnson @David_Cameron @George_Osborne;;"727812878540083200";https://twitter.com/MaroAlavanja/status/727812878540083200
angelneptustar;2016-05-04 18:50;0;0;"When Gov. did U turn over Heathrow, @Zacgoldsmith wudn't turn with them. Immoveable. @mayoroflondon @borisjohnson pic.twitter.com/5xZ4I8NmmP";;@Zacgoldsmith @mayoroflondon @borisjohnson;;"727812753507946496";https://twitter.com/angelneptustar/status/727812753507946496
thejurasout;2016-05-04 18:50;7;3;"Say no more. “ #ZacGoldsmith 's media adviser, Katy Eustice, works for #LyntonCrosby " http:// gu.com/p/4tjpk/stw #bbcdp pic.twitter.com/Egmb2Tiokh";;;#ZacGoldsmith #LyntonCrosby #bbcdp;"727812713276149760";https://twitter.com/thejurasout/status/727812713276149760
IngSocJus;2016-05-04 18:50;0;0;"@angelneptustar @ZacGoldsmith @MayorofLondon @BorisJohnson It also doesn't hurt at all that he's so easy on the eyes.";;@angelneptustar @ZacGoldsmith @MayorofLondon @BorisJohnson;;"727812710075924481";https://twitter.com/IngSocJus/status/727812710075924481
juanmuriango;2016-05-04 18:50;0;0;"Apathy is Zac Goldsmith 's only hope of getting into City Hall http:// dlvr.it/LDHNKg";;;;"727812591624445953";https://twitter.com/juanmuriango/status/727812591624445953
jpjanson;2016-05-04 18:49;0;0;"I'm beginning to think that London deserves Zac Goldsmith . Uncle Toms";;;;"727812508015267840";https://twitter.com/jpjanson/status/727812508015267840
matt_greener;2016-05-04 18:49;0;0;"@ZacGoldsmith @bryanadams until @Number10gov gives the go ahead to #Heathrow expansion Zac strangely quiet on this during campaign";;@ZacGoldsmith @bryanadams @Number10gov;#Heathrow;"727812400959913984";https://twitter.com/matt_greener/status/727812400959913984
PhilipCJames;2016-05-04 18:49;0;0;"Worth taking the time to watch re #Tories #LondonMayor2016 candidate Zac Goldsmith #BBCdp #Wato #BBCpm https:// twitter.com/OwenJones84/st atus/726731002765279233 …";;;#Tories #LondonMayor2016 #BBCdp #Wato #BBCpm;"727812332290756610";https://twitter.com/PhilipCJames/status/727812332290756610
Jaistrup;2016-05-04 18:48;1;1;"#toryelectionfraud ffs @afneil there is no anti-semitism crisis! What about #zacgoldsmith and his anti-Muslim rhetoric?";;@afneil;#toryelectionfraud #zacgoldsmith;"727812188602249216";https://twitter.com/Jaistrup/status/727812188602249216
angelneptustar;2016-05-04 18:48;0;0;"He learnt poker from Sir James Goldsmith, @zacgoldsmith has a steely streak good 4 us. @mayoroflondon @BorisJohnson pic.twitter.com/gEc0Ubghgw";;@zacgoldsmith @mayoroflondon @BorisJohnson;;"727812183090941953";https://twitter.com/angelneptustar/status/727812183090941953
LFBarfe;2016-05-04 18:48;13;23;"Bryan Adams is backing Zac Goldsmith . That's Bryan Adams who ruined the summer of 1991 for everybody.";;;;"727812116313473025";https://twitter.com/LFBarfe/status/727812116313473025
AM_HC;2016-05-04 18:48;0;2;"@anguswyatt @bryanadams @ZacGoldsmith By the way Angus, you've spelt Len McCluskey and Kevin Pietersen wrong";;@anguswyatt @bryanadams @ZacGoldsmith;;"727812104997212162";https://twitter.com/AM_HC/status/727812104997212162
JoeAndertweet;2016-05-04 18:48;0;0;"@jimwaterson @bryanadams @ZacGoldsmith Jimmy quit, Jody got busted for tax evading, should've known, we'd never get far";;@jimwaterson @bryanadams @ZacGoldsmith;;"727812013989203968";https://twitter.com/JoeAndertweet/status/727812013989203968
JohnDalton6011;2016-05-04 18:47;3;2;"Oh, how tiresome. @ZacGoldsmith runs a horrible racist campaign and #bbcdp is going on about a "Labour antisemitism row!".";;@ZacGoldsmith;#bbcdp;"727812003386011649";https://twitter.com/JohnDalton6011/status/727812003386011649
niccareem;2016-05-04 18:47;0;0;"London! My friend @ZacGoldsmith is a genuine guy. Make him Mayor tomorrow and he will make ALL of us proud I promise you #BackZac2016";;@ZacGoldsmith;#BackZac2016;"727811918598164480";https://twitter.com/niccareem/status/727811918598164480
EcoHustler;2016-05-04 18:47;0;0;"@richard75941061 @ZacGoldsmith Great news! @Uber also more efficient cos cars empty less. They should pay tax tho!! @Dean_Trench";;@richard75941061 @ZacGoldsmith @Uber @Dean_Trench;;"727811887866519553";https://twitter.com/EcoHustler/status/727811887866519553
JosieLong;2016-05-04 18:47;0;2;"@jimwaterson @Conorpope @bryanadams @ZacGoldsmith bryan's going to be so excited when he finds out that the Green Party exists!";;@jimwaterson @Conorpope @bryanadams @ZacGoldsmith;;"727811780106424320";https://twitter.com/JosieLong/status/727811780106424320
TinieJay;2016-05-04 18:46;0;0;"All this Zac Goldsmith campaigning from the @DailyMailUK , @standardnews and @thetimes only to lose tomorrow #YesWeKhan #Pathetic";;@DailyMailUK @standardnews @thetimes;#YesWeKhan #Pathetic;"727811727220461568";https://twitter.com/TinieJay/status/727811727220461568
Mr_S_Islam;2016-05-04 18:46;1;0;"@DrNostromo and not to mention how they've forgotten @ZacGoldsmith anti-Muslim/racist campaign";;@DrNostromo @ZacGoldsmith;;"727811682798538752";https://twitter.com/Mr_S_Islam/status/727811682798538752
samganners;2016-05-04 18:46;0;0;"@David_Cameron @ZacGoldsmith http:// i.dailymail.co.uk/i/pix/2015/04/ 08/23/275FD59B00000578-3031200-image-m-4_1428533838395.jpg …";;@David_Cameron @ZacGoldsmith;;"727811626817228800";https://twitter.com/samganners/status/727811626817228800
angelneptustar;2016-05-04 18:46;0;0;"Record of @ZacGoldsmith re. Osbo Can work with Gov also stood up fearlessly 4 Richmond. @MayorofLondon @borisjohnson pic.twitter.com/CtjzvNgxij";;@ZacGoldsmith @MayorofLondon @borisjohnson;;"727811547876229120";https://twitter.com/angelneptustar/status/727811547876229120
no1whisky;2016-05-04 18:45;0;2;"#pmqs Will you send flowers to Zac Goldsmith 's political careers funeral after he gets destroyed on Thursday?";;;#pmqs;"727811430897061888";https://twitter.com/no1whisky/status/727811430897061888
WilliamyKate;2016-05-04 18:45;0;0;"7 things Zac Goldsmith has decided he's a big fan of this week http:// bit.ly/23oCIlp #royalwedding";;;#royalwedding;"727811397455740928";https://twitter.com/WilliamyKate/status/727811397455740928
angelneptustar;2016-05-04 18:45;0;0;"Record of @ZacGoldsmith re. Osbo. Can work with Gov also stood up fearlessly 4 Richmond. @mayoroflondon @borisohnson pic.twitter.com/CtjzvNgxij";;@ZacGoldsmith @mayoroflondon @borisohnson;;"727811319563468801";https://twitter.com/angelneptustar/status/727811319563468801
DomMoxonTritsch;2016-05-04 18:45;0;0;"Alert @ZacGoldsmith looks at fish. No pointing yet h/t @GuidoFawkes @matthewchampion @BuzzFeedUK #LondonMayor2016 pic.twitter.com/eKNtsNPLfg";;@ZacGoldsmith @GuidoFawkes @matthewchampion @BuzzFeedUK;#LondonMayor2016;"727811306976350208";https://twitter.com/DomMoxonTritsch/status/727811306976350208
charlie_rsmith;2016-05-04 18:45;3;0;"Questions arise over Zac Goldsmith 's election expenses #toryelectionfraud http://www. channel4.com/news/questions -over-zac-goldsmiths-election-expenses …";;;#toryelectionfraud;"727811258133692418";https://twitter.com/charlie_rsmith/status/727811258133692418
Marie_Yoshikawa;2016-05-04 18:44;0;0;"Zac Goldsmith received £46,000 linked to luxury flat developers http:// gu.com/p/4tzk9/stw";;;;"727811186310385664";https://twitter.com/Marie_Yoshikawa/status/727811186310385664
1_4_T;2016-05-04 18:44;0;0;"Zac Goldsmith looks like your classic psychopath. He had definitely strangled at least 4 people. https:// twitter.com/David_Cameron/ status/727583038213894144 …";;;;"727811129850904576";https://twitter.com/1_4_T/status/727811129850904576
thatdanstewart;2016-05-04 18:44;0;2;"Zac Goldsmith 2016: Everything he does, he does it for you https:// twitter.com/bryanadams/sta tus/727796992001376257 …";;;;"727811128324132868";https://twitter.com/thatdanstewart/status/727811128324132868
MrSimonDudley;2016-05-04 18:44;1;0;"Not everyone is campaigning hard in #Ealing today. This road is #BackZac2016 @ZacGoldsmith @DominicGilham @ECATories pic.twitter.com/6b7SyCS27d";;@ZacGoldsmith @DominicGilham @ECATories;#Ealing #BackZac2016;"727811121542012928";https://twitter.com/MrSimonDudley/status/727811121542012928
JTeesdale1;2016-05-04 18:44;0;0;"@sabinavankova @MamaMoose_Be @SonOfTheWinds @ZacGoldsmith @BorisJohnson The *left* have issues with Jews so they ignore facts.";;@sabinavankova @MamaMoose_Be @SonOfTheWinds @ZacGoldsmith @BorisJohnson;;"727811076872638465";https://twitter.com/JTeesdale1/status/727811076872638465
HuppiesNetwork;2016-05-04 18:44;0;0;"London mayor race: Zac Goldsmith is being slippery about the green belt http:// gu.com/p/4tc9g/stw";;;;"727811028659122176";https://twitter.com/HuppiesNetwork/status/727811028659122176
rebeccaj85;2016-05-04 18:42;0;0;"Terrible score but still probs better than Zac Goldsmith MT How well do you know Tube stations? I got 6 out of 15! http://www. standard.co.uk/news/transport /quiz-can-you-guess-the-tube-station-from-its-unique-wall-mosaic-a3236891.html …";;;;"727810697401356288";https://twitter.com/rebeccaj85/status/727810697401356288
davidwynne;2016-05-04 18:42;0;0;"I guess I'm lucky, no longer living in London, I only have to hear how disgusting Zac Goldsmith 's mayoral campaign is, not see it first hand";;;;"727810580447399937";https://twitter.com/davidwynne/status/727810580447399937
Carlos_Adama;2016-05-04 18:41;0;1;"If Zac Goldsmith becomes mayor of London, we deserve all the terrible things that happens to London in the movies lately";;;;"727810403447783424";https://twitter.com/Carlos_Adama/status/727810403447783424
stavvers;2016-05-04 18:41;2;1;"Imagine if Zac Goldsmith LOST because racists didn't vote. https:// twitter.com/OwenJones84/st atus/727798926087204864 …";;;;"727810286036586496";https://twitter.com/stavvers/status/727810286036586496
M0nk33y;2016-05-04 18:41;0;0;"@David_Cameron @ZacGoldsmith";;@David_Cameron @ZacGoldsmith;;"727810249592324096";https://twitter.com/M0nk33y/status/727810249592324096
andrewfeinstein;2016-05-04 18:40;0;0;"Zac Goldsmith received £46,000 linked to luxury flat developers http:// gu.com/p/4tzk9/stw";;;;"727810163768430592";https://twitter.com/andrewfeinstein/status/727810163768430592
peterjrose1;2016-05-04 18:40;0;0;"@ZacGoldsmith Including the retro fit of existing taxi fleet to LPG. At the owners expense.";;@ZacGoldsmith;;"727810078779314176";https://twitter.com/peterjrose1/status/727810078779314176
isleofcats_lp;2016-05-04 18:38;0;0;"@mrjamesob @LBC as if Nick Ferrari's clear chumming up to Zac Goldsmith yesterday isn't evidence of bias!! And lack of balance all this time";;@mrjamesob @LBC;;"727809713015009280";https://twitter.com/isleofcats_lp/status/727809713015009280
NVPeople;2016-05-04 18:38;0;0;"7 things Zac Goldsmith has decided he's a big fan of this week http://www. mirror.co.uk/news/uk-news/7 -things-zac-goldsmith-decided-7893938 …";;;;"727809685047365633";https://twitter.com/NVPeople/status/727809685047365633
BudHudson5;2016-05-04 18:38;0;0;"@OwenJones84 @ZacGoldsmith Share this image far and wide to show the BNP's tactics have no place in any campaign. http:// i.imgur.com/qZTUocu.jpg";;@OwenJones84 @ZacGoldsmith;;"727809675580805120";https://twitter.com/BudHudson5/status/727809675580805120
JohnWPmusic;2016-05-04 18:38;0;0;"@bryanadams @ZacGoldsmith London also needs a dentist in town! Lol...";;@bryanadams @ZacGoldsmith;;"727809672942587904";https://twitter.com/JohnWPmusic/status/727809672942587904
TashHarpley;2016-05-04 18:38;0;0;"@EttieBoo @RufusHound well it's not Zac Goldsmith as idempotent know where Holborn is.";;@EttieBoo @RufusHound;;"727809644832432128";https://twitter.com/TashHarpley/status/727809644832432128
